CompoundID,InChIKey,SMILES,logS,logP,MW
C3599,KVWNWTZZBKCOPM-UHFFFAOYSA-M,Cc1ccc(cc1)S(=O)(=O)[O-].CC[N+](Cc1ccccc1Br)(C)C,-4.44418946,5.0253,414.357
C353,NXQDBZGWYSEGFL-UHFFFAOYSA-N,COP(=S)(SCC(=O)N(c1ccc(cc1)Cl)C(C)C)OC,-4.4299998,4.9825,367.852
C3613,MDCFFJPIOHVMNO-UHFFFAOYSA-N,CCCCCCCCCCCCCNCCSS(=O)(=O)O,-4.423697615,5.8947,339.557
C3617,CZAKAQVNECRGHA-UHFFFAOYSA-N,CC(CNC(c1ccccc1)Cc1ccccc1)C.Cl,-4.420776095,5.4089,289.843
C3620,BGCODIYHPONIJP-UHFFFAOYSA-N,CC(CC12CC3CC(C2)CC(C1)C3)NC(C)C.Cl,-4.417332724,5.1723,271.869
C3632,MAFFCSDANSLBTB-UHFFFAOYSA-N,CNCCC1(CC(c2c1cccc2)C)c1ccccc1.Cl,-4.404255729,5.2823,301.854
C3641,GNYKORXUSBCNSG-UHFFFAOYSA-N,COc1ccc(cc1)C(N1CCCCC1)CC(=O)c1ccccc1.Cl,-4.394806616,5.2351,359.89
C3669,DNFMJYXRIMLMBZ-UHFFFAOYSA-N,Clc1ccc(cc1)Cn1c(CN2CCCC2)nc2c1cccc2.Cl,-4.371545216,5.0737,362.296
C3670,QUGNAXFNFWRXGZ-UHFFFAOYSA-N,CCN(CCOC(c1ccc(cc1)C)c1ccccc1)CC.Cl,-4.371328062,5.2448,333.895
C3673,BQDBKDMTIJBJLA-UHFFFAOYSA-N,NC(=O)C1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)C,-4.370873962,5.0642,445.598
C3677,LHNXUEAGNLUMMI-JVFQMWRPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916
C3678,LHNXUEAGNLUMMI-BHLCTJEESA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916
C3680,ISPVXYGNERQUGG-UHFFFAOYSA-N,[O-]S(=O)(=O)NC1CCCCC1.C[NH+]1CCCC1c1cn(c2c1cccc2)Cc1ccccc1,-4.36427275,6.449,469.639
C3682,WNQXMPAEGKXDJK-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCN1CSCC1.Cl,-4.363099872,5.397,373.792
C3687,OJIIZIWOLTYOBS-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C.Cl,-4.359429222,5.1773,388.931
C3698,VBCPVIWPDJVHAN-UHFFFAOYSA-N,ClCCN(C(COc1ccccc1)C)Cc1ccccc1.Cl,-4.350003034,4.9969,340.287
C3721,MWXMWHAEFXOXRF-UHFFFAOYSA-N,CCC(=O)c1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-4.32133854,5.0649,469.444
C3730,LETUJYJJIASUKQ-UHFFFAOYSA-N,C(CCN1CSCC1)CCSc1ccc2c(n1)cccc2.Cl.Cl,-4.313881634,6.0454,391.422
C376,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,-4.3099999,5.1622,242.398
C3751,NOPNPWGOSOEBRI-YEUQMBKVSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccccc2F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3752,JFKZWPHLKRLWGY-HPJBNNNXSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccc(cc2)F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3760,QMQBBUPJKANITL-VNJAQMQMSA-N,CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.Cl,-4.280648857,5.0775,375.932
C3761,QXOWEHJVUGQSBP-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCN1CCN2C(C1)CCc1c2cccc1.Cl.Cl,-4.279749315,5.1424,411.34
C3765,HXVLBOCPXAUHQG-UHFFFAOYSA-N,CCN(CCCC(Nc1ccc(c2c1NCCC2)OC)C)CC.Cl,-4.274928401,4.9887,355.946
C3767,ROEBJVHPINPMKL-UHFFFAOYSA-N,CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC.Cl.Cl,-4.274301709,6.8562,428.783
C3768,BHECBLIRYXAYDD-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Br)C.Cl,-4.273247623,5.2444,352.696
C3781,DMVCRWSDMZHOBP-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCCCC1.Cl.Cl,-4.261874174,6.0048,310.69
C3782,WRXSODAXJSKMAW-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N,-4.261040335,5.6525,532.631
C3790,MDHISCUTYIDPBM-UHFFFAOYSA-N,CC(CNCC1CCC(CC1)CNCC(C)C)C.Cl.Cl,-4.257370903,5.6698,327.376
C3791,BJAPFJYWQGURRJ-SJDTYFKWSA-N,CN(C/C=C(/c1cccc(c1)C(F)(F)F)\c1ccccc1)C.Cl,-4.257312795,5.5007,341.798
C3796,ADGGJQPKBDIZMT-IAXIIBAVSA-K,Oc1cc(cc2c1c(/N=N/c1ccc(c3c1cccc3S(=O)(=O)[O-])Nc1ccccc1)cc(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],-4.254744592,7.8853,695.584
C3810,HKIZCIYTMMHSCB-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.240146178,5.343,418.959
C3811,CKQISVVSBPQHHP-UHFFFAOYSA-N,Cc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2Cl,-4.240146178,5.343,418.959
C3821,ORKBYCQJWQBPFG-WOMZHKBXSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(CC)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O,-4.230636542,7.4952,608.849
C3829,AOBYZQVXPIBGCZ-UHFFFAOYSA-N,CCN(C(C=C(c1cccs1)c1cccs1)C)CC.Cl,-4.2257452,5.7736,327.936
C3850,QIKOQLHSUDUZIY-UHFFFAOYSA-N,O=C(Cc1ccc(cc1)F)CCN1CCN2C(C1)CCc1c2cccc1.Cl.Cl,-4.207161899,5.0713,425.367
C400,RRNIZKPFKNDSRS-UHFFFAOYSA-N,CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,-4.1999998,5.8949,397.513
C3870,YIMVBDBJPQQKNE-UHFFFAOYSA-N,CC(NCC1CCC(CC1)CNC(C)(C)C)(C)C.Cl.Cl,-4.192830183,5.9548,327.376
C404,XEOXEBNPBKUGJH-OCAPTIKFSA-N,O=CN[C@H](C(Cl)(Cl)Cl)n1ccn(cc1)[C@H](C(Cl)(Cl)Cl)NC=O,-4.1900001,5.135,430.93
C3879,RWWBYAZXVYCRQA-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCOc1nc2ccccc2c(c1)C(F)(F)F,-4.187104939,5.4,438.485
C3885,PVIYWTLLWCNTQD-UHFFFAOYSA-N,C1CCC(OC1)CNCC1CCC(CC1)CNCC1CCCCO1.Cl.Cl,-4.184566898,5.496,411.45
C3916,ZIROSOHFLOYBBU-UHFFFAOYSA-N,Clc1ccc2c(c1)nccc2Nc1ccc(c(c1)CN1CCCC1)O.Cl.Cl,-4.164806951,6.5481,426.767
C3922,CKURLAXVGVRCEI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)C1CCCCC1.Cl,-4.158804604,5.2846,345.948
C3933,HWURPQUPKQFGJI-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-4.150927725,6.0869,413.341
C3934,JJCLUKWQCSNXSQ-UHFFFAOYSA-N,O=C(C(c1ccccc1)CN1CCCC1(C)C)c1ccccc1.Cl,-4.150819575,5.2674,343.89
C3969,PSCSJABYVDGLPH-UHFFFAOYSA-L,[O-]S(=O)c1ccc2c(c1)c(SSSc1cccc3c1cc(cc3)S(=O)[O-])ccc2.[Na+].[Na+],-4.125985983,7.648,522.611
C3977,WMYVHJWZUUEZNE-ARWFNKCKSA-J,Cc1cc(ccc1N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N/N=C\1/C(=O)c2c(N)cc(cc2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],-4.121992427,7.6756,960.805
C3985,XEFOQDPAHAWQEH-UHFFFAOYSA-N,CCCCCCCCCSCCN1CSCC1.Cl,-4.115716338,5.2164,311.978
C3986,RUNZJJWOUSDDRH-UHFFFAOYSA-N,CCCCCCCCSCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3987,BOZCACJUSDJWPC-UHFFFAOYSA-N,CCCCCCCSCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3988,ZFOZGKFRTQWEQW-UHFFFAOYSA-N,CCCCCCSCCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3989,ZPROCDMEUHMNTJ-UHFFFAOYSA-N,CCCCCSCCCCCCN1CSCC1.Cl,-4.115716338,5.2164,311.978
C3990,IPXDFCRSXWUBFA-UHFFFAOYSA-N,CCCCSCCCCCCCN1CCSC1.Cl,-4.115716338,5.2164,311.978
C3997,QHPIKJYLKLSWLD-UHFFFAOYSA-N,OCCN1CCN(CC1)CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1.Cl.Cl,-4.111049829,5.0654,467.472
C3998,WYUAEPSEGJFWKX-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccc(c1)N.Cl,-4.110987215,5.5966,398.969
C3999,MBWCTVKYEHQORY-YGICXTQQSA-N,Nc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.110987215,5.5966,398.969
C4003,BHCOGFGUMGMUPP-XVQDCFBBSA-N,CCOc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2CC)O.Cl.Cl,-4.108496741,5.3292,413.381
C4028,RIGBEDNANJVICG-YEUQMBKVSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)Cc2cccc(c2)C)cc(c1OC)OC.Cl.Cl,-4.090783965,5.2908,511.481
C4033,DMNHYFOROKQPHR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCN1CSCC1.Cl,-4.085824317,5.1337,353.374
C4068,UIPBKZGYQDPIPY-UHFFFAOYSA-N,NCCCC(C(CCCCCCCCN=C(N)N)O)NC(=O)CCCCCCCCN=C(N)N,-4.065367437,5.4716,484.722
C4070,HJXQETKWGAZTPT-UHFFFAOYSA-M,CC(=O)NCCSSc1cc(Cl)ccc1c1ccc(cc1S(=O)[O-])Cl.[Na+],-4.06351342,6.0314,458.378
C4083,WNIFZUHTATXJSM-UHFFFAOYSA-N,CC(c1ccccc1)CNCC1CCc2c(N1)cccc2.Cl.Cl,-4.056820036,5.9395,353.329
C4090,QOVTVIYTBRHADL-UHFFFAOYSA-N,ClC(=C(c1cc(N)c(cc1S(=O)(=O)N)S(=O)(=O)N)Cl)Cl,-4.054303291,5.0495,380.656
C4098,PNADBYWNNBOKJK-UHFFFAOYSA-N,CN(CC=C(c1cccc(c1)F)c1ccc(cc1)Cl)C.Cl,-4.04666425,5.2744,326.236
C4107,DZSKWIJNUAODIH-UHFFFAOYSA-N,N(Cc1ccco1)CC1CCC(CC1)CNCc1ccco1.Cl.Cl,-4.040391813,5.9442,375.333
C4145,GKOVMTHKJDWVMC-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.008290811,4.998,398.54
C4148,VZHYBDYSAGXDLU-OCIYDRMTSA-N,CC(CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C.Br,-4.005018412,5.0026,380.362
C4152,FVYRUSCZCWSFLT-UHFFFAOYSA-N,CCOP(=O)(Cc1ccc(cc1)c1nc2c(s1)cccc2)OCC,-4.001680841,5.7294,361.395
C4155,NMWSVYJLYUFTPR-UHFFFAOYSA-K,I[Bi](I)I.C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O.I,-4.000846883,6.7664,1042.02
C4188,PAQUKACYLLABHB-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Cl)(c1ccccc1)C)C.Cl,-3.975544121,4.9837,340.287
C4189,UOCAPIHAVVORKH-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1cccc(c1)C(F)(F)F)COc1cccc(c1)C(=O)C.Cl.Cl,-3.974765147,5.0768,495.363
C4199,TWLUQYYWLRMIFH-UHFFFAOYSA-N,CCCNC(c1ccccc1)Cc1ccccc1.Cl,-3.964954582,5.1629,275.816
C4206,XXUJCIFAKQDYHT-UHFFFAOYSA-N,Cc1cc(OCCCCCCNCCSS(=O)(=O)O)nc2c1cccc2,-3.960981079,5.0797,398.54
C4212,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CNCCC(c1ccccc1)Oc1ccc(cc1)C(F)(F)F.Cl,-3.954481218,5.6279,345.787
C4220,SVQPFJPZAKQLCE-TTWKNDKESA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)C2CCCCC2)cc(c1OC)OC.Cl.Cl,-3.946223412,5.1149,489.476
C4240,HEVSQLIUCMHBPN-UHFFFAOYSA-N,NCCc1c(C)n(c2c1cc(OC)cc2)Cc1ccccc1.Cl,-3.933051697,5.0101,330.852
C4260,FAPJKUXLWRHQRD-UHFFFAOYSA-N,CN(CCC12CC3CC(C1)CC(C2)(C3)CCN(C)C)C.Cl.Cl,-3.913344453,5.0804,351.398
C4273,KODJEKMBSLNJIH-UHFFFAOYSA-N,CC(NC(c1ccccc1)Cc1ccccc1)C.Cl,-3.902806675,5.1613,275.816
C4274,UBWNEPDEJMUZTC-UHFFFAOYSA-N,CCCCCCCCCCCCNCCSS(=O)(=O)O,-3.901925519,5.5046,325.531
C4279,MECHNRXZTMCUDQ-RKHKHRCZSA-N,O[C@H]1CCC(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](/C=C/[C@@H](C(C)C)C)C)C)/C1,-3.899447308,7.641,396.648
C4283,SHAYBENGXDALFF-UHFFFAOYSA-N,CNCCC=C1c2ccccc2CCc2c1cccc2.Cl,-3.892561256,5.0193,299.838
C4313,NUKDUWOUXNVQNT-BGNBUWATSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccc1F.Cl.Cl,-3.862923962,5.2272,411.34
C4314,FVDITDRRUMYAHJ-QVLKBJGCSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccc(cc1)F.Cl.Cl,-3.862923962,5.2272,411.34
C4318,UPCGRNOLIKUHRT-UHFFFAOYSA-N,CN(CCC[N+]1([O-])c2ccccc2S(=O)c2c1cc(cc2)C(C)(C)C)C.O.O,-3.861516351,5.3896,408.555
C4331,FJQXCDYVZAHXNS-LMOVPXPDSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)C[C@@H](N(C)C)C.Cl,-3.853222647,5.094,345.906
C4333,FHRIDUNQMHKUNM-TTWKNDKESA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)CCc2ccccc2)cc(c1OC)OC.Cl.Cl,-3.852707617,5.0249,511.481
C4344,AQXXZDYPVDOQEE-MXDQRGINSA-N,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O.CN1CCCN=C1/C=C/c1cccs1,-3.847428092,6.2602,594.677
C4348,PDVQJRZXKZSVMU-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCN1CSCC1.Cl,-3.843353527,5.0069,359.766
C4388,SWNNISFWMQYKEP-UHFFFAOYSA-N,OS(=O)(=O)SCCCNCCCCCOC1CCCCCCC1,-3.814823381,5.2736,367.568
C4401,GMRUSNUZAOUIJR-UHFFFAOYSA-N,Cc1cc(OCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-3.804323428,5.2504,375.356
C491,WHTBVLXUSXVMEV-UHFFFAOYSA-N,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c1ccccc1,-3.8,5.3239,379.375
C495,RSWGJHLUYNHPMX-UMGGQSCQSA-N,CC(C1=CC2=CC[C@H]3[C@@]([C@@H]2CC1)(C)CCC[C@]3(C)C(=O)O)C,-3.8,5.2062,302.451
C4416,ZCRYJNQQXADLBG-UHFFFAOYSA-N,COC(c1cccc(c1)C(F)(F)F)CNCc1ccccc1.Cl,-3.791400634,5.3756,345.787
C4417,UPUIQOIQVMNQAP-UHFFFAOYSA-M,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-3.791010449,5.2451,316.432
C4452,XOACXJFHGFUHET-UHFFFAOYSA-N,[NH-]c1ccc(cc1)S(=O)(=O)Nc1scc(n1)c1ccccc1.[Na+],-3.761502846,5.4484,353.394
C4455,SXOYTTUKVFYFPB-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCNC1)c1c(S2)cccc1,-3.759023956,5.7947,356.548
C4461,TUUUIDCCDQJUQA-UHFFFAOYSA-N,C(CCN1CSCC1)CCOc1ccc2c(n1)cccc2.Cl.Cl,-3.756212829,5.3321,375.356
C4466,MFTITSKWDGOERL-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)c1cccnc1.Cl.Cl,-3.753922721,5.058,377.349
C4473,BKNGZNGNHIETPG-KCUXUEJTSA-N,CN(C/C=C(\c1ccccc1)/c1ccc(cc1)Cl)C.Cl,-3.747745851,5.1353,308.245
C4499,LGNFRLBPCVLGOB-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCc2c(C1)c1cc(F)ccc1[nH]2.Cl,-3.728102751,5.2072,390.854
C4510,HZWYCZUXPQNXPD-UHFFFAOYSA-N,COc1cc(CCNCC2CCc3c(N2)cccc3)ccc1OC.Cl.Cl,-3.719975546,5.3957,399.355
C4515,HFFGOURGAIOQBU-FOWHCLFSSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC,-3.712637562,7.4081,608.849
C4525,ISXRXBARLXCMSX-UHFFFAOYSA-N,CCN(C(C=C(c1cccs1)c1cccs1)C)C.Cl,-3.706508933,5.3835,313.909
C4532,NAPPWIFDUAHTRY-XYDRQXHOSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12,-3.702515237,7.1051,594.823
C4559,ZBIAKUMOEKILTF-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)CN1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F,-3.691635735,5.6988,491.615
C4587,GAQAKFHSULJNAK-UHFFFAOYSA-N,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1c(S2)cccc1.Cl,-3.67217929,4.9845,463.978
C4589,HGBYUSPXUFKKJJ-UHFFFAOYSA-N,Clc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2,-3.670859787,5.0346,404.932
C4590,CKQHXOCXLJZGSX-UHFFFAOYSA-N,Clc1ccc2c(c1)nccc2OCCCCCNCCSS(=O)(=O)O,-3.670859787,5.0346,404.932
C4596,ZHRVNCCPAKIGRH-UHFFFAOYSA-N,CCN(CCNC(c1ccccc1)C(=O)OCCC(C)C)CC.Cl.Cl,-3.668999064,5.2433,393.391
C4694,KZKHRXIMQFERJC-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCN1CSCC1.Cl.Cl,-3.611163182,5.5456,375.808
C4741,SLHZPGCWJXXMAR-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(s1)c1scc(n1)CN1CCCCC1.Cl,-3.579381948,5.0288,345.868
C4768,FLEBQACKYGHXTR-UHFFFAOYSA-N,CN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,-3.563976382,5.1566,373.748
C4770,BLFQGGGGFNSJKA-XHXSRVRCSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl.Cl,-3.562696046,6.3725,342.691
C4771,HVDJTCQTYOACHS-UHFFFAOYSA-N,NCC1CCC(CC1)CNCc1ccccc1Cl.Cl.Cl,-3.562649672,5.8899,339.731
C4822,GMXVMPBZOIMNDW-UHFFFAOYSA-N,c1ccc(cc1)CNC1CCN(CC1)Cc1ccccc1.Cl.Cl,-3.526992431,5.3736,353.329
C4888,VPOOPIJRSJBRBE-UHFFFAOYSA-N,CNCC=C(c1ccccc1)c1ccc(cc1)Cl.Cl,-3.4686707,5.184,294.219
C4896,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,-3.463347924,6.609,406.904
C4926,BUAJNGPDPGKBGV-UHFFFAOYSA-N,C1CCC(CC1)(N1CCCCC1)c1ccccc1.Cl,-3.438328228,5.0718,279.848
C4929,UIBCAPLKHMYITB-UHFFFAOYSA-N,CCN(CCn1cc(c2c1cccc2)C1CCCN1C)CC.Cl.Cl,-3.437445095,5.2917,372.376
C4937,REVYDCJKWVXJGT-UHFFFAOYSA-N,OS(=O)(=O)NC1CCCCC1.CC(C(c1ccccc1)(C#N)CC(N(C)C)C)C,-3.431072703,5.62738,423.612
C4976,XTSOELQVDLSJFM-SQQLFYIASA-N,CN[C@@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-3.400013275,5.0657,273.8
C4977,XTSOELQVDLSJFM-RVXRQPKJSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-3.400013275,5.0657,273.8
C4987,FFINMCNLQNTKLU-UHFFFAOYSA-N,O=C(Nc1c(I)cc(c(c1I)C(=O)O)I)CCCCC(=O)Nc1c(I)cc(c(c1I)C(=O)O)I,-3.394058247,6.9942,1139.76
C5008,AUEJBFDAJLTUHB-UHFFFAOYSA-N,CCCCCCCCCCCNCCSS(=O)(=O)O,-3.379513291,5.1145,311.504
C5009,XHZUSMBAWAVCRE-UHFFFAOYSA-N,[O-]S(=O)(=O)NC1CCCCC1.CCCC[NH+]1CCCC1c1c[nH]c2c1cccc2,-3.379387945,6.0976,421.597
C5024,DELIDJVURHPKPP-UHFFFAOYSA-N,N/C(=N/C1CCCCCC1)/CSSC/C(=N/C1CCCCCC1)/N.Cl.Cl,-3.370465113,7.5324,443.541
C5046,DCJINIWOQCDNLR-XERUHLCMSA-N,CCC(c1ccnc2c1cc(O)cc2)(C1CC2CCN1C/C/2=C/C)O.Cl.Cl,-3.349411626,5.1204,411.365
C5082,LWUJMIFHFTUYOU-UHFFFAOYSA-N,CCCCCCCCNCCCNCCSP(=O)(O)O.CCCCCCCCNCCCNCCSP(=O)(O)O.O.O.O,-3.324323613,6.8549,706.917
C5093,FLPKLUXQXNQTEB-UHFFFAOYSA-N,CCCCCCCCCC(NCCSS(=O)(=O)O)C,-3.317365384,5.1129,311.504
C5110,PGQAXGHQYGXVDC-UHFFFAOYSA-N,CCCCCCCCCCCCN(C)C.Cl,-3.304287217,5.2709,249.864
C5148,FTJDCBUTDLGPDM-UHFFFAOYSA-N,c1ccc(cc1)N1CCN(CC1)Cc1ccc2c(n1)cccc2.Cl.Cl,-3.278897892,5.1639,376.323
C5285,BZGIPVGCJGXQTA-UHFFFAOYSA-N,CCN(CCSC(=O)N(c1ccccc1)c1ccccc1)CC,-3.173880957,5.0197,328.472
C5320,UQVHXCHHCSBTMX-UHFFFAOYSA-N,COc1ccc(cc1OC)CCNCc1ccc2c(n1)cccc2.Cl.Cl,-3.151348989,5.5792,395.323
C5368,UCMKQLSOWSNOED-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)OCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-3.115964594,5.3067,385.288
C5369,MZWKCFGWAWRHDY-UHFFFAOYSA-N,CCN(CCSC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-3.115430361,5.2221,363.945
C5370,WBBHOISPYYYBTC-IDJJGHEZSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O,-3.115062656,6.633,686.86
C5371,WBBHOISPYYYBTC-SJFRDBBCSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cccc2)O,-3.115062656,6.633,686.86
C5437,OALHHIHQOFIMEF-UHFFFAOYSA-N,O=C1OC2(c3c1cccc3)c1cc(I)c(c(c1Oc1c2cc(I)c(c1I)O)I)O,-3.077054711,6.0842,835.892
C5506,FKSJEYYFXJIKAK-UHFFFAOYSA-N,c1ccc(cc1)CCNCc1ccc2c(n1)cccc2.Cl.Cl,-3.035438806,5.562,335.271
C5534,VAGQQSKCZRCJHF-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CC)Cc1cccc(n1)C.Cl.Cl,-3.019723709,5.0623,391.376
C5717,FTTMRGDSJHOGEJ-MELYUZJYSA-N,N[C@@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-2.902717353,5.1144,259.774
C5718,FTTMRGDSJHOGEJ-OALZAMAHSA-N,N[C@@H]1CC[C@@H](c2c1cccc2)c1ccccc1.Cl,-2.902717353,5.1144,259.774
C5927,NYGZLYXAPMMJTE-ANVLNOONSA-M,[O-]S(=O)(=O)c1cccc(c1)/N=N/c1ccc(cc1)Nc1ccccc1.[Na+],-2.765380673,5.9035,375.377
C4157,MKMYPTLXLWOUSO-UHFFFAOYSA-N,OC(c1ccccc1)CC1CCCC(N1C)CC(=O)c1ccccc1.Cl,-2.753235909,4.9759,373.916
C5945,HYPPXZBJBPSRLK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1,-2.752622634,5.42118,452.587
C6036,DERZBLKQOCDDDZ-JLHYYAGUSA-N,c1ccc(cc1)/C=C/CN1CCN(CC1)C(c1ccccc1)c1ccccc1,-2.691404501,4.9828,368.514
C6326,MMLWJCIXKYNCNI-UHFFFAOYSA-N,Oc1ccc(cc1O)CCNCC1CCc2c(N1)cccc2.Br.Br,-2.519941242,5.1019,460.203
C6363,CVVIOMFTTKEVJM-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Oc1ccc(cc1)C(=N)N.Cl.Cl,-2.497791915,5.2511,327.209
